path,label,split,status,removal_reason
house/b15fc37d_nohash_0.wav,house,training,keep,usable
house/b17f5ba0_nohash_0.wav,house,validation,keep,usable
house/b19f7f5f_nohash_0.wav,house,training,keep,usable
house/b1de039c_nohash_0.wav,house,training,keep,usable
house/b1de039c_nohash_1.wav,house,training,keep,usable
house/b1de039c_nohash_2.wav,house,training,keep,usable
house/b1edd209_nohash_0.wav,house,validation,keep,usable
house/b1edd209_nohash_1.wav,house,validation,keep,usable
house/b21f0fa4_nohash_0.wav,house,training,keep,usable
house/b25b6065_nohash_0.wav,house,training,keep,usable
house/b25b6065_nohash_1.wav,house,training,keep,usable
house/b25b6065_nohash_2.wav,house,training,keep,usable
house/b25b6065_nohash_3.wav,house,training,keep,usable
house/b29f8b23_nohash_0.wav,house,training,keep,usable
house/b2e2773a_nohash_0.wav,house,testing,keep,usable
house/b308773d_nohash_0.wav,house,training,keep,usable
house/b31ad508_nohash_0.wav,house,training,keep,usable
house/b3327675_nohash_0.wav,house,training,keep,usable
house/b36c27c2_nohash_0.wav,house,training,keep,usable
house/b41a92a3_nohash_0.wav,house,validation,keep,usable
house/b43de700_nohash_0.wav,house,training,keep,usable
house/b44007bc_nohash_0.wav,house,training,remove,abrupt_end_after_speech
house/b4604db4_nohash_0.wav,house,training,keep,usable
house/b46e8153_nohash_0.wav,house,training,remove,abrupt_end_after_speech
house/b487da60_nohash_0.wav,house,validation,keep,usable
house/b49caed3_nohash_0.wav,house,testing,keep,usable
house/b4aa9fef_nohash_0.wav,house,training,keep,usable
house/b4bef564_nohash_0.wav,house,training,remove,abrupt_end_after_speech
house/b4ea0d9a_nohash_0.wav,house,training,keep,usable
house/b4ea0d9a_nohash_1.wav,house,training,keep,usable
house/b528edb3_nohash_0.wav,house,training,keep,usable
house/b544d4fd_nohash_0.wav,house,training,keep,usable
house/b5552931_nohash_0.wav,house,training,keep,usable
house/b575b5fb_nohash_0.wav,house,training,keep,usable
house/b59fa113_nohash_0.wav,house,training,keep,usable
house/b59fa113_nohash_1.wav,house,training,keep,usable
house/b5aacf2c_nohash_0.wav,house,training,keep,usable
house/b5cf6ea8_nohash_0.wav,house,training,keep,usable
house/b5cf6ea8_nohash_1.wav,house,training,keep,usable
house/b6026214_nohash_0.wav,house,training,remove,short_clip
house/b6091c84_nohash_0.wav,house,training,keep,usable
house/b63fea9e_nohash_0.wav,house,training,keep,usable
house/b63fea9e_nohash_1.wav,house,training,keep,usable
house/b6573c88_nohash_0.wav,house,training,remove,abrupt_end_after_speech
house/b665723d_nohash_0.wav,house,training,keep,usable
house/b66f4f93_nohash_0.wav,house,training,keep,usable
house/b66f4f93_nohash_1.wav,house,training,keep,usable
house/b69002d4_nohash_0.wav,house,training,keep,usable
house/b69fe0e2_nohash_0.wav,house,training,keep,usable
house/b6d11c9b_nohash_0.wav,house,training,remove,short_clip
house/b6d11c9b_nohash_1.wav,house,training,remove,clipped_waveform
house/b6e6aa2e_nohash_0.wav,house,training,keep,usable
house/b6ebe225_nohash_0.wav,house,validation,keep,usable
house/b72e58c9_nohash_0.wav,house,training,keep,usable
house/b72e58c9_nohash_1.wav,house,training,keep,usable
house/b737ee80_nohash_0.wav,house,testing,remove,abrupt_end_after_speech
house/b737ee80_nohash_1.wav,house,testing,keep,usable
house/b76f6088_nohash_0.wav,house,training,keep,usable
house/b7a0754f_nohash_0.wav,house,training,keep,usable
house/b7e9f841_nohash_0.wav,house,testing,keep,usable
house/b83c1acf_nohash_0.wav,house,testing,keep,usable
house/b84f83d2_nohash_0.wav,house,training,keep,usable
house/b84f83d2_nohash_1.wav,house,training,keep,usable
house/b84f83d2_nohash_2.wav,house,training,keep,usable
house/b8872c20_nohash_0.wav,house,training,keep,usable
house/b8872c20_nohash_1.wav,house,training,keep,usable
house/b8874962_nohash_0.wav,house,training,keep,usable
house/b8897f1c_nohash_0.wav,house,training,keep,usable
house/b8897f1c_nohash_1.wav,house,training,keep,usable
house/b8b8cb52_nohash_0.wav,house,training,keep,usable
house/b8b8cb52_nohash_1.wav,house,training,keep,usable
house/b91b718c_nohash_0.wav,house,training,keep,usable
house/b93528e3_nohash_0.wav,house,training,keep,usable
house/b93528e3_nohash_1.wav,house,training,keep,usable
house/b9515bf3_nohash_0.wav,house,training,keep,usable
house/b97c9f77_nohash_0.wav,house,testing,keep,usable
house/b9db6e42_nohash_0.wav,house,training,keep,usable
house/b9db6e42_nohash_1.wav,house,training,keep,usable
house/b9db6e42_nohash_2.wav,house,training,keep,usable
house/b9f46737_nohash_0.wav,house,training,keep,usable
house/ba676390_nohash_0.wav,house,training,remove,abrupt_end_after_speech
house/ba676390_nohash_1.wav,house,training,remove,speech_active_at_end
house/ba676390_nohash_2.wav,house,training,keep,usable
house/ba676390_nohash_3.wav,house,training,keep,usable
house/bad64eac_nohash_0.wav,house,training,keep,usable
house/baeac2ba_nohash_0.wav,house,training,keep,usable
house/bb05582b_nohash_0.wav,house,testing,keep,usable
house/bb31b82b_nohash_0.wav,house,testing,keep,usable
house/bb6d4301_nohash_0.wav,house,training,keep,usable
house/bbaa7946_nohash_0.wav,house,training,keep,usable
house/bbaa7946_nohash_1.wav,house,training,keep,usable
house/bbb2eb5b_nohash_0.wav,house,training,keep,usable
house/bbc30633_nohash_0.wav,house,training,remove,abrupt_end_after_speech
house/bbd0bbd0_nohash_0.wav,house,training,keep,usable
house/bbf38549_nohash_0.wav,house,training,keep,usable
house/bc065a17_nohash_0.wav,house,training,keep,usable
house/bc065a17_nohash_1.wav,house,training,keep,usable
house/bc999754_nohash_0.wav,house,training,keep,usable
house/bca56796_nohash_0.wav,house,validation,keep,usable
house/bcf614a2_nohash_0.wav,house,training,keep,usable
house/bd11c654_nohash_0.wav,house,training,keep,usable
house/bd11c654_nohash_1.wav,house,training,remove,abrupt_end_after_speech
house/bd11c654_nohash_2.wav,house,training,remove,abrupt_end_after_speech
house/bd2db1a5_nohash_0.wav,house,training,keep,usable
house/bd2db1a5_nohash_1.wav,house,training,keep,usable
house/bd76a7fd_nohash_0.wav,house,training,keep,usable
house/bd76a7fd_nohash_1.wav,house,training,keep,usable
house/bd8412df_nohash_0.wav,house,training,keep,usable
house/bd8412df_nohash_1.wav,house,training,remove,abrupt_end_after_speech
house/bda605da_nohash_0.wav,house,training,keep,usable
house/bdb26021_nohash_0.wav,house,validation,keep,usable
house/bdb26021_nohash_1.wav,house,validation,keep,usable
house/bdd22e4d_nohash_0.wav,house,training,keep,usable
house/bde0f20a_nohash_0.wav,house,training,keep,usable
house/bdee441c_nohash_0.wav,house,validation,keep,usable
house/be0f2293_nohash_0.wav,house,training,remove,clipped_waveform
house/be0f2293_nohash_1.wav,house,training,remove,clipped_waveform
house/be7fa0a3_nohash_0.wav,house,training,keep,usable
house/be7fa0a3_nohash_1.wav,house,training,keep,usable
house/be7fa0a3_nohash_2.wav,house,training,keep,usable
house/be7fa0a3_nohash_3.wav,house,training,keep,usable
house/beb458a4_nohash_0.wav,house,testing,keep,usable
house/bed06fac_nohash_0.wav,house,testing,remove,abrupt_end_after_speech
house/bf70feda_nohash_0.wav,house,training,keep,usable
house/bf8b8d9e_nohash_0.wav,house,training,keep,usable
house/bfa63751_nohash_0.wav,house,training,keep,usable
house/bfd26d6b_nohash_0.wav,house,testing,keep,usable
house/bfdb9801_nohash_0.wav,house,training,keep,usable
house/bfdb9801_nohash_1.wav,house,training,keep,usable
house/c0445658_nohash_0.wav,house,training,keep,usable
house/c08585c1_nohash_0.wav,house,training,keep,usable
house/c099668c_nohash_0.wav,house,validation,keep,usable
house/c0c0d87d_nohash_0.wav,house,training,keep,usable
house/c0c701f1_nohash_0.wav,house,training,remove,abrupt_end_after_speech
house/c0cb43d6_nohash_0.wav,house,training,remove,short_clip
house/c0e0f834_nohash_0.wav,house,testing,keep,usable
house/c0e0f834_nohash_1.wav,house,testing,keep,usable
house/c0e3ff37_nohash_0.wav,house,validation,remove,short_clip
house/c0e3ff37_nohash_1.wav,house,validation,remove,abrupt_end_after_speech
house/c0fb6812_nohash_0.wav,house,training,remove,short_clip
house/c120e80e_nohash_0.wav,house,training,keep,usable
house/c120e80e_nohash_1.wav,house,training,keep,usable
house/c1b7c224_nohash_0.wav,house,training,keep,usable
house/c1cc6e95_nohash_0.wav,house,training,keep,usable
house/c1d39ce8_nohash_0.wav,house,training,remove,abrupt_end_after_speech
house/c1d39ce8_nohash_1.wav,house,training,remove,abrupt_end_after_speech
house/c1e0e8e3_nohash_0.wav,house,training,remove,abrupt_end_after_speech
house/c1eebc0b_nohash_0.wav,house,training,keep,usable
house/c1eebc0b_nohash_1.wav,house,training,remove,clipped_waveform
house/c205e625_nohash_0.wav,house,training,keep,usable
house/c22d3f18_nohash_0.wav,house,testing,keep,usable
house/c22ebf46_nohash_0.wav,house,training,keep,usable
house/c245d3d7_nohash_0.wav,house,training,keep,usable
house/c245d3d7_nohash_1.wav,house,training,keep,usable
house/c24d96eb_nohash_0.wav,house,validation,keep,usable
house/c256377f_nohash_0.wav,house,validation,keep,usable
house/c25a032b_nohash_0.wav,house,training,keep,usable
house/c2657ba5_nohash_0.wav,house,training,remove,abrupt_end_after_speech
house/c2aeb59d_nohash_0.wav,house,training,keep,usable
house/c2aeb59d_nohash_1.wav,house,training,keep,usable
house/c2bc4489_nohash_0.wav,house,training,keep,usable
house/c2bc4489_nohash_1.wav,house,training,keep,usable
house/c2d15ea5_nohash_0.wav,house,validation,keep,usable
house/c2e08f08_nohash_0.wav,house,training,keep,usable
house/c351e611_nohash_0.wav,house,training,keep,usable
house/c37a72d3_nohash_0.wav,house,training,keep,usable
house/c39703ec_nohash_0.wav,house,training,keep,usable
house/c41d9052_nohash_0.wav,house,training,remove,short_clip
house/c41d9052_nohash_1.wav,house,training,remove,abrupt_end_after_speech
house/c44d2a58_nohash_0.wav,house,training,keep,usable
house/c44d2a58_nohash_1.wav,house,training,keep,usable
house/c4500713_nohash_0.wav,house,training,keep,usable
house/c4533c47_nohash_0.wav,house,training,keep,usable
house/c4533c47_nohash_1.wav,house,training,keep,usable
house/c4e00ee9_nohash_0.wav,house,training,keep,usable
house/c4e1f6e0_nohash_0.wav,house,validation,remove,abrupt_end_after_speech
house/c4e1f6e0_nohash_1.wav,house,validation,remove,abrupt_end_after_speech
house/c4f875a9_nohash_0.wav,house,training,keep,usable
house/c4f875a9_nohash_1.wav,house,training,keep,usable
house/c50225fa_nohash_0.wav,house,validation,keep,usable
house/c50225fa_nohash_1.wav,house,validation,keep,usable
house/c518d1b1_nohash_0.wav,house,testing,keep,usable
house/c53b335a_nohash_0.wav,house,training,keep,usable
house/c5570933_nohash_0.wav,house,training,keep,usable
house/c5570933_nohash_1.wav,house,training,keep,usable
house/c5a1e46c_nohash_0.wav,house,training,remove,abrupt_end_after_speech
house/c633a455_nohash_0.wav,house,training,remove,short_clip
house/c633a455_nohash_1.wav,house,training,remove,short_clip
house/c634a189_nohash_0.wav,house,training,keep,usable
house/c661be6e_nohash_0.wav,house,training,remove,abrupt_end_after_speech
house/c6ca5d01_nohash_0.wav,house,training,remove,abrupt_end_after_speech
house/c6ca5d01_nohash_1.wav,house,training,remove,abrupt_end_after_speech
house/c6ee87a7_nohash_0.wav,house,validation,keep,usable
house/c7124b73_nohash_0.wav,house,testing,remove,abrupt_end_after_speech
house/c79159aa_nohash_0.wav,house,training,keep,usable
house/c7aa72e6_nohash_0.wav,house,training,keep,usable
house/c7aa72e6_nohash_1.wav,house,training,keep,usable
house/c7b4049e_nohash_0.wav,house,training,keep,usable
house/c7b4049e_nohash_1.wav,house,training,keep,usable
house/c7b4049e_nohash_2.wav,house,training,keep,usable
house/c7dc7278_nohash_0.wav,house,testing,keep,usable
house/c842b5e4_nohash_0.wav,house,validation,keep,usable
house/c86d4fd4_nohash_0.wav,house,training,keep,usable
house/c8771f88_nohash_0.wav,house,training,keep,usable
house/c87a578d_nohash_0.wav,house,training,remove,abrupt_end_after_speech
house/c885a039_nohash_0.wav,house,training,keep,usable
house/c885a039_nohash_1.wav,house,training,keep,usable
house/c93d5e22_nohash_0.wav,house,training,keep,usable
house/c948d727_nohash_0.wav,house,training,remove,abrupt_end_after_speech
house/c98bbbd3_nohash_0.wav,house,training,keep,usable
house/c9b5ff26_nohash_0.wav,house,testing,keep,usable
house/c9b653a0_nohash_0.wav,house,training,remove,abrupt_end_after_speech
house/ca48dc76_nohash_0.wav,house,testing,keep,usable
house/ca4912b6_nohash_0.wav,house,training,keep,usable
house/ca4d5368_nohash_0.wav,house,testing,keep,usable
house/ca4eeab0_nohash_0.wav,house,training,remove,abrupt_end_after_speech
house/ca58a8c6_nohash_0.wav,house,training,remove,abrupt_end_after_speech
house/ca58a8c6_nohash_1.wav,house,training,remove,abrupt_end_after_speech
house/caa7feaf_nohash_0.wav,house,training,remove,abrupt_end_after_speech
house/caa7feaf_nohash_1.wav,house,training,remove,abrupt_end_after_speech
house/cab100c9_nohash_0.wav,house,validation,keep,usable
house/cab100c9_nohash_1.wav,house,validation,keep,usable
house/cae62f38_nohash_0.wav,house,training,keep,usable
house/cb164eea_nohash_0.wav,house,training,remove,short_clip
house/cb164eea_nohash_1.wav,house,training,keep,usable
house/cb164eea_nohash_2.wav,house,training,keep,usable
house/cb164eea_nohash_3.wav,house,training,remove,short_clip
house/cb2929ce_nohash_0.wav,house,training,keep,usable
house/cb5d2c6e_nohash_0.wav,house,training,keep,usable
house/cb62dbf1_nohash_0.wav,house,training,keep,usable
house/cb72dfb6_nohash_0.wav,house,training,keep,usable
house/cb802c63_nohash_0.wav,house,training,keep,usable
house/cb802c63_nohash_1.wav,house,training,keep,usable
house/cc2f1a85_nohash_0.wav,house,training,keep,usable
house/cc2f1a85_nohash_1.wav,house,training,keep,usable
house/cc3b5b62_nohash_0.wav,house,training,keep,usable
house/cc3d1613_nohash_0.wav,house,training,keep,usable
house/cc3d1613_nohash_1.wav,house,training,keep,usable
house/cc4f9250_nohash_0.wav,house,training,remove,abrupt_end_after_speech
house/cc554de3_nohash_0.wav,house,training,keep,usable
house/cc6ee39b_nohash_0.wav,house,training,keep,usable
house/cc71bada_nohash_0.wav,house,training,remove,abrupt_end_after_speech
house/cc8b3228_nohash_0.wav,house,validation,keep,usable
house/ccca5655_nohash_0.wav,house,validation,keep,usable
house/cce7416f_nohash_0.wav,house,training,keep,usable
house/cce7416f_nohash_1.wav,house,training,keep,usable
house/cce7416f_nohash_2.wav,house,training,keep,usable
house/ccea893d_nohash_0.wav,house,validation,keep,usable
house/ccfd721c_nohash_0.wav,house,training,keep,usable
house/cd3331a6_nohash_0.wav,house,training,keep,usable
house/cd671b5f_nohash_0.wav,house,training,keep,usable
house/cd68e997_nohash_0.wav,house,training,keep,usable
house/cd7f8c1b_nohash_0.wav,house,training,keep,usable
house/cd85758f_nohash_0.wav,house,testing,keep,usable
house/cd997d46_nohash_0.wav,house,training,remove,short_clip
house/cd997d46_nohash_1.wav,house,training,keep,usable
house/cdbd6969_nohash_0.wav,house,training,keep,usable
house/cdbd6969_nohash_1.wav,house,training,keep,usable
house/cdee383b_nohash_0.wav,house,training,keep,usable
house/cdfbbe75_nohash_0.wav,house,training,keep,usable
house/cdfbbe75_nohash_1.wav,house,training,keep,usable
house/ce49cb60_nohash_0.wav,house,training,keep,usable
house/cee22275_nohash_0.wav,house,training,keep,usable
house/cf68fad2_nohash_0.wav,house,training,keep,usable
house/cf68fad2_nohash_1.wav,house,training,remove,short_clip
house/cf87b736_nohash_0.wav,house,training,keep,usable
house/cfbedff9_nohash_0.wav,house,testing,keep,usable
house/d0426d63_nohash_0.wav,house,training,keep,usable
house/d0426d63_nohash_1.wav,house,training,keep,usable
house/d069e6ff_nohash_0.wav,house,training,keep,usable
house/d069e6ff_nohash_1.wav,house,training,keep,usable
house/d070ea86_nohash_0.wav,house,training,keep,usable
house/d0858dce_nohash_0.wav,house,training,keep,usable
house/d0858dce_nohash_1.wav,house,training,keep,usable
house/d0faf7e4_nohash_0.wav,house,testing,remove,clipped_waveform
house/d0fb9ff4_nohash_0.wav,house,training,keep,usable
house/d103dd6e_nohash_0.wav,house,testing,remove,abrupt_end_after_speech
house/d1214f15_nohash_0.wav,house,training,keep,usable
house/d1a17cbe_nohash_0.wav,house,training,keep,usable
house/d1a4fb3f_nohash_0.wav,house,testing,keep,usable
house/d1a4fb3f_nohash_1.wav,house,testing,keep,usable
house/d1d3e64d_nohash_0.wav,house,training,keep,usable
house/d1d3e64d_nohash_1.wav,house,training,keep,usable
house/d1d3e64d_nohash_2.wav,house,training,keep,usable
house/d1dd03ed_nohash_0.wav,house,training,keep,usable
house/d21fd169_nohash_0.wav,house,training,keep,usable
house/d264f7b6_nohash_0.wav,house,training,keep,usable
house/d278d8ef_nohash_0.wav,house,training,keep,usable
house/d2eae23d_nohash_0.wav,house,training,remove,short_clip
house/d312f481_nohash_0.wav,house,training,keep,usable
house/d31d8dd7_nohash_0.wav,house,training,keep,usable
house/d33df435_nohash_0.wav,house,training,keep,usable
house/d3831f6a_nohash_0.wav,house,validation,keep,usable
house/d394ef8e_nohash_0.wav,house,training,keep,usable
house/d3a18257_nohash_0.wav,house,training,keep,usable
house/d3a18257_nohash_1.wav,house,training,keep,usable
house/d3f22f0e_nohash_0.wav,house,training,keep,usable
house/d3f22f0e_nohash_1.wav,house,training,remove,short_clip
house/d4082f3e_nohash_0.wav,house,training,keep,usable
house/d4082f3e_nohash_1.wav,house,training,keep,usable
house/d486fb84_nohash_0.wav,house,training,keep,usable
house/d4d898d7_nohash_0.wav,house,training,keep,usable
house/d57febf0_nohash_0.wav,house,validation,keep,usable
house/d5b963aa_nohash_0.wav,house,testing,keep,usable
house/d5c41d6a_nohash_0.wav,house,training,keep,usable
house/d5dd88da_nohash_0.wav,house,training,remove,short_clip
house/d7559b2d_nohash_0.wav,house,training,remove,abrupt_end_after_speech
house/d7a58714_nohash_0.wav,house,training,keep,usable
house/d7ca14ef_nohash_0.wav,house,training,keep,usable
house/d7ca14ef_nohash_1.wav,house,training,keep,usable
house/d7d733d2_nohash_0.wav,house,training,keep,usable
house/d8521ea0_nohash_0.wav,house,training,keep,usable
house/d8521ea0_nohash_1.wav,house,training,keep,usable
house/d85270c1_nohash_0.wav,house,training,keep,usable
house/d85270c1_nohash_1.wav,house,training,keep,usable
house/d874a786_nohash_0.wav,house,validation,keep,usable
house/d874a786_nohash_1.wav,house,validation,keep,usable
house/d8a5ace5_nohash_0.wav,house,training,keep,usable
house/d8c314c0_nohash_0.wav,house,training,keep,usable
house/d8ed3745_nohash_0.wav,house,training,keep,usable
house/d8ed3745_nohash_1.wav,house,training,keep,usable
house/d8ed3745_nohash_2.wav,house,training,keep,usable
house/d8ee4734_nohash_0.wav,house,training,keep,usable
house/d8ee4734_nohash_1.wav,house,training,keep,usable
house/d91a159e_nohash_0.wav,house,testing,keep,usable
house/d926bb17_nohash_0.wav,house,training,keep,usable
house/d933bf5e_nohash_0.wav,house,training,keep,usable
house/d94eb94f_nohash_0.wav,house,training,keep,usable
house/d952a17e_nohash_0.wav,house,training,remove,abrupt_end_after_speech
house/d98dd124_nohash_0.wav,house,training,keep,usable
house/d9aa8c90_nohash_0.wav,house,training,keep,usable
house/d9b50b8b_nohash_0.wav,house,training,keep,usable
house/d9b8fab2_nohash_0.wav,house,training,remove,clipped_waveform
house/d9d6559e_nohash_0.wav,house,training,keep,usable
house/d9e9f554_nohash_0.wav,house,testing,keep,usable
house/da040491_nohash_0.wav,house,training,keep,usable
house/da15e796_nohash_0.wav,house,training,keep,usable
house/da4ef063_nohash_0.wav,house,training,keep,usable
house/da4ef063_nohash_1.wav,house,training,keep,usable
house/da584bc0_nohash_0.wav,house,training,keep,usable
house/da7689f1_nohash_0.wav,house,validation,keep,usable
house/da76aa58_nohash_0.wav,house,training,keep,usable
house/da8fa823_nohash_0.wav,house,training,keep,usable
house/da8fa823_nohash_1.wav,house,training,keep,usable
house/da8fa823_nohash_2.wav,house,training,keep,usable
house/dabf67d9_nohash_0.wav,house,training,keep,usable
house/dae01802_nohash_0.wav,house,training,keep,usable
house/db24628d_nohash_0.wav,house,testing,keep,usable
house/db43cd03_nohash_0.wav,house,validation,keep,usable
house/db72a474_nohash_0.wav,house,training,keep,usable
house/db72a474_nohash_1.wav,house,training,keep,usable
house/db72a474_nohash_2.wav,house,training,keep,usable
house/db79a764_nohash_0.wav,house,training,keep,usable
house/db9cd41d_nohash_0.wav,house,training,keep,usable
house/dbaf8fc6_nohash_0.wav,house,validation,remove,abrupt_end_after_speech
house/dbaf8fc6_nohash_1.wav,house,validation,remove,abrupt_end_after_speech
house/dbb7723a_nohash_0.wav,house,training,remove,abrupt_end_after_speech
house/dbb7723a_nohash_1.wav,house,training,remove,abrupt_end_after_speech
house/dc2222d7_nohash_0.wav,house,validation,keep,usable
house/dc2222d7_nohash_1.wav,house,validation,keep,usable
house/dc269564_nohash_0.wav,house,training,keep,usable
house/dc269564_nohash_1.wav,house,training,keep,usable
house/dc6e9c04_nohash_0.wav,house,training,remove,abrupt_end_after_speech
house/dc6e9c04_nohash_1.wav,house,training,remove,short_clip
house/dca2797e_nohash_0.wav,house,validation,keep,usable
house/dcc012ec_nohash_0.wav,house,training,keep,usable
house/dcc012ec_nohash_1.wav,house,training,keep,usable
house/dce05676_nohash_0.wav,house,training,keep,usable
house/dd086776_nohash_0.wav,house,validation,keep,usable
house/de3fe344_nohash_0.wav,house,training,keep,usable
house/de41f895_nohash_0.wav,house,training,remove,clipped_waveform
house/de41f895_nohash_1.wav,house,training,remove,clipped_waveform
house/de4f7798_nohash_0.wav,house,training,keep,usable
house/de89e2ca_nohash_0.wav,house,training,keep,usable
house/dea820ce_nohash_0.wav,house,training,keep,usable
house/dec73123_nohash_0.wav,house,training,keep,usable
house/df038de4_nohash_0.wav,house,training,remove,speech_active_at_end
house/df1d5024_nohash_0.wav,house,training,keep,usable
house/df280250_nohash_0.wav,house,training,keep,usable
house/df6bd83f_nohash_0.wav,house,training,keep,usable
house/dfb6450b_nohash_0.wav,house,training,keep,usable
house/dff327c5_nohash_0.wav,house,training,keep,usable
house/dff327c5_nohash_1.wav,house,training,keep,usable
house/e0315cf6_nohash_0.wav,house,training,keep,usable
house/e0344f60_nohash_0.wav,house,training,keep,usable
house/e04d7130_nohash_0.wav,house,training,keep,usable
house/e0ff1e9c_nohash_0.wav,house,training,keep,usable
house/e102119e_nohash_0.wav,house,training,remove,short_clip
house/e102119e_nohash_1.wav,house,training,keep,usable
house/e10e2cbb_nohash_0.wav,house,training,keep,usable
house/e10e2cbb_nohash_1.wav,house,training,keep,usable
house/e11fbc6e_nohash_0.wav,house,validation,keep,usable
house/e1469561_nohash_0.wav,house,testing,keep,usable
house/e14d3db8_nohash_0.wav,house,training,keep,usable
house/e1936ce8_nohash_0.wav,house,training,remove,short_clip
house/e1936ce8_nohash_1.wav,house,training,remove,short_clip
house/e1aa22e4_nohash_0.wav,house,training,keep,usable
house/e2008f39_nohash_0.wav,house,training,keep,usable
house/e2286c18_nohash_0.wav,house,training,keep,usable
house/e2362167_nohash_0.wav,house,training,keep,usable
house/e269bac0_nohash_0.wav,house,training,keep,usable
house/e32ff49d_nohash_0.wav,house,training,keep,usable
house/e3411931_nohash_0.wav,house,training,keep,usable
house/e3411931_nohash_1.wav,house,training,keep,usable
house/e3411931_nohash_2.wav,house,training,keep,usable
house/e3b64217_nohash_0.wav,house,training,keep,usable
house/e3b64217_nohash_1.wav,house,training,keep,usable
house/e3e0f145_nohash_0.wav,house,training,keep,usable
house/e41a903b_nohash_0.wav,house,testing,keep,usable
house/e4200516_nohash_0.wav,house,training,keep,usable
house/e48a80ed_nohash_0.wav,house,training,keep,usable
house/e49428d9_nohash_0.wav,house,testing,keep,usable
house/e49428d9_nohash_1.wav,house,testing,keep,usable
house/e4b02540_nohash_0.wav,house,training,remove,clipped_waveform
house/e4be0cf6_nohash_0.wav,house,training,keep,usable
house/e4ed81a1_nohash_0.wav,house,training,keep,usable
house/e53139ad_nohash_0.wav,house,training,keep,usable
house/e54a0f16_nohash_0.wav,house,validation,keep,usable
house/e57abea3_nohash_0.wav,house,training,keep,usable
house/e57abea3_nohash_1.wav,house,training,keep,usable
house/e5afa9b0_nohash_0.wav,house,training,keep,usable
house/e5afa9b0_nohash_1.wav,house,training,keep,usable
house/e5c48e53_nohash_0.wav,house,training,keep,usable
house/e5dadd24_nohash_0.wav,house,training,remove,abrupt_end_after_speech
house/e5dadd24_nohash_1.wav,house,training,keep,usable
house/e5e54cee_nohash_0.wav,house,testing,keep,usable
house/e62056e2_nohash_0.wav,house,training,keep,usable
house/e6327279_nohash_0.wav,house,training,keep,usable
house/e63b69c5_nohash_0.wav,house,validation,keep,usable
house/e63b69c5_nohash_1.wav,house,validation,keep,usable
house/e652590d_nohash_0.wav,house,training,remove,abrupt_end_after_speech
house/e6db3894_nohash_0.wav,house,validation,keep,usable
house/e6db3894_nohash_1.wav,house,validation,keep,usable
house/e6e29c47_nohash_0.wav,house,validation,remove,short_clip
house/e71a9381_nohash_0.wav,house,validation,keep,usable
house/e72aa705_nohash_0.wav,house,training,keep,usable
house/e7334395_nohash_0.wav,house,training,keep,usable
house/e77d88fc_nohash_0.wav,house,training,keep,usable
house/e7bcee8a_nohash_0.wav,house,training,keep,usable
house/e7d0eb3f_nohash_0.wav,house,training,keep,usable
house/e7ea8b76_nohash_0.wav,house,training,keep,usable
house/e7ebf59c_nohash_0.wav,house,training,keep,usable
house/e805a617_nohash_0.wav,house,training,keep,usable
house/e805a617_nohash_1.wav,house,training,keep,usable
house/e82914c0_nohash_0.wav,house,training,keep,usable
house/e82914c0_nohash_1.wav,house,training,keep,usable
house/e855b8f1_nohash_0.wav,house,training,keep,usable
house/e882abb2_nohash_0.wav,house,training,keep,usable
house/e8c3c5ca_nohash_0.wav,house,validation,keep,usable
house/e8c3c5ca_nohash_1.wav,house,validation,keep,usable
house/e8d562ca_nohash_0.wav,house,training,keep,usable
house/e8e960fd_nohash_0.wav,house,validation,remove,clipped_waveform
house/e900b652_nohash_0.wav,house,training,remove,abrupt_end_after_speech
house/e91d173e_nohash_0.wav,house,training,keep,usable
house/e9287461_nohash_0.wav,house,training,keep,usable
house/e9323bd9_nohash_0.wav,house,training,remove,abrupt_end_after_speech
house/e9323bd9_nohash_1.wav,house,training,remove,speech_active_at_end
house/e98cb283_nohash_0.wav,house,training,remove,abrupt_end_after_speech
house/e9901cf0_nohash_0.wav,house,testing,keep,usable
house/e99d36c8_nohash_0.wav,house,training,keep,usable
house/e9abfe31_nohash_0.wav,house,training,keep,usable
house/e9bc5cc2_nohash_0.wav,house,training,keep,usable
house/ea0cf37f_nohash_0.wav,house,training,remove,short_clip
house/ea1f888c_nohash_0.wav,house,training,keep,usable
house/ea37ca08_nohash_0.wav,house,testing,keep,usable
house/ea7ca285_nohash_0.wav,house,training,keep,usable
house/ea9f8e11_nohash_0.wav,house,training,keep,usable
house/eaa83485_nohash_0.wav,house,training,keep,usable
house/ead2934a_nohash_0.wav,house,training,keep,usable
house/ead2934a_nohash_1.wav,house,training,keep,usable
house/eb0676ec_nohash_0.wav,house,training,remove,abrupt_end_after_speech
house/eb3d8eb1_nohash_0.wav,house,training,keep,usable
house/eb3f7d82_nohash_0.wav,house,training,remove,abrupt_end_after_speech
house/eb609143_nohash_0.wav,house,training,keep,usable
house/eb67fcbc_nohash_0.wav,house,training,remove,abrupt_end_after_speech
house/eb76bc68_nohash_0.wav,house,training,keep,usable
house/ebe811e9_nohash_0.wav,house,training,remove,abrupt_end_after_speech
house/ec201020_nohash_0.wav,house,training,keep,usable
house/ec545975_nohash_0.wav,house,training,keep,usable
house/ec545975_nohash_1.wav,house,training,keep,usable
house/ec5ab5d5_nohash_0.wav,house,training,keep,usable
